timestamp,aqi,no,pm2_5,pm10,co,no2,so2,o3,nh3,hour,day,month,weekday,season,pm2_5_pm10_ratio,aqi_rolling_mean_24h,aqi_rolling_max_24h,aqi_above_3_count_24h,aqi_trend
2023-05-31 20:00:00,1,0.01,8.0,15.32,383.85,1.65,0.85,13.41,1.95,20,31,5,2,2,0.5221931774025341,1.0,1.0,0.0,0.0
2023-05-31 21:00:00,1,0.01,7.17,14.37,377.18,1.61,0.8,14.13,1.9,21,31,5,2,2,0.49895612394181466,1.0,1.0,0.0,0.0
2023-05-31 22:00:00,1,0.0,5.98,12.13,357.15,1.46,0.71,16.63,1.68,22,31,5,2,2,0.49299253973680635,1.0,1.0,0.0,0.0
2023-05-31 23:00:00,1,0.0,4.42,9.25,323.77,1.14,0.53,19.13,1.22,23,31,5,2,2,0.4778377861796988,1.0,1.0,0.0,0.0
2023-06-01 00:00:00,1,0.0,3.89,8.17,310.42,1.0,0.47,20.56,1.09,0,1,6,3,3,0.4761321326643657,1.0,1.0,0.0,0.0
2023-06-01 01:00:00,1,0.0,3.89,8.04,303.75,0.91,0.44,21.1,1.03,1,1,6,3,3,0.483830785593186,1.0,1.0,0.0,0.0
2023-06-01 02:00:00,1,0.0,4.31,8.39,313.76,0.95,0.48,21.46,1.03,2,1,6,3,3,0.5137067325736909,1.0,1.0,0.0,0.0
2023-06-01 03:00:00,1,0.0,4.81,8.64,330.45,1.1,0.6,21.99,1.08,3,1,6,3,3,0.5567128985285996,1.0,1.0,0.0,0.0
2023-06-01 04:00:00,1,0.0,5.16,8.78,343.8,1.27,0.71,22.53,1.11,4,1,6,3,3,0.5876992496925685,1.0,1.0,0.0,0.0
2023-06-01 05:00:00,1,0.0,5.83,9.71,357.15,1.44,0.76,22.17,1.19,5,1,6,3,3,0.6004118846125762,1.0,1.0,0.0,0.0
2023-06-01 06:00:00,1,0.01,7.25,12.27,390.53,1.82,0.92,21.64,1.65,6,1,6,3,3,0.5908719974839448,1.0,1.0,0.0,0.0
2023-06-01 07:00:00,1,0.03,8.33,14.31,420.57,2.16,1.09,21.1,2.01,7,1,6,3,3,0.5821103716205192,1.0,1.0,0.0,0.0
2023-06-01 08:00:00,1,0.07,8.37,14.89,423.91,2.08,1.13,20.92,2.09,8,1,6,3,3,0.5621221919326935,1.0,1.0,0.0,0.0
2023-06-01 09:00:00,1,0.08,7.97,14.31,423.91,1.78,1.12,21.1,2.12,9,1,6,3,3,0.5569531406741342,1.0,1.0,0.0,0.0
2023-06-01 10:00:00,1,0.05,4.86,9.18,360.49,1.06,0.74,27.89,1.57,10,1,6,3,3,0.5294117070357619,1.0,1.0,0.0,0.0
2023-06-01 11:00:00,1,0.03,3.8,7.41,343.8,0.9,0.66,28.97,1.46,11,1,6,3,3,0.5128204436139752,1.0,1.0,0.0,0.0
2023-06-01 12:00:00,1,0.02,3.32,6.56,333.79,0.84,0.63,28.61,1.41,12,1,6,3,3,0.506097483826603,1.0,1.0,0.0,0.0
2023-06-01 13:00:00,1,0.02,3.12,6.07,330.45,0.75,0.6,28.25,1.3,13,1,6,3,3,0.5140032102136392,1.0,1.0,0.0,0.0
2023-06-01 14:00:00,1,0.02,3.34,6.16,330.45,0.71,0.57,26.82,1.23,14,1,6,3,3,0.542207704187061,1.0,1.0,0.0,0.0
2023-06-01 15:00:00,1,0.03,3.59,6.15,337.12,0.67,0.5,25.39,1.16,15,1,6,3,3,0.5837397424813426,1.0,1.0,0.0,0.0
2023-06-01 16:00:00,1,0.03,4.67,7.93,363.83,0.85,0.56,22.71,1.42,16,1,6,3,3,0.5889028261156588,1.0,1.0,0.0,0.0
2023-06-01 17:00:00,1,0.02,6.28,10.51,393.87,1.04,0.63,20.21,1.57,17,1,6,3,3,0.5975261087035102,1.0,1.0,0.0,0.0
2023-06-01 18:00:00,1,0.01,7.76,12.74,423.91,1.26,0.69,18.6,1.57,18,1,6,3,3,0.609105132723302,1.0,1.0,0.0,0.0
2023-06-01 19:00:00,1,0.0,8.44,14.52,447.27,1.52,0.78,17.52,1.71,19,1,6,3,3,0.5812671775986793,1.0,1.0,0.0,0.0
2023-06-01 20:00:00,1,0.01,8.35,15.37,453.95,1.65,0.82,16.63,1.82,20,1,6,3,3,0.5432660674517849,1.0,1.0,0.0,0.0
2023-06-01 21:00:00,1,0.01,8.31,15.27,453.95,1.71,0.84,16.81,1.92,21,1,6,3,3,0.5442042865616054,1.0,1.0,0.0,0.0
2023-06-01 22:00:00,1,0.01,7.69,14.02,440.6,1.61,0.77,17.7,1.76,22,1,6,3,3,0.5485021006774536,1.0,1.0,0.0,0.0
2023-06-01 23:00:00,1,0.0,5.9,10.84,403.88,1.21,0.57,18.6,1.25,23,1,6,3,3,0.5442803925940598,1.0,1.0,0.0,0.0
2023-06-02 00:00:00,1,0.0,5.05,9.13,383.85,1.02,0.49,18.78,1.11,0,2,6,4,3,0.5531215166351022,1.0,1.0,0.0,0.0
2023-06-02 01:00:00,1,0.0,4.8,8.55,377.18,0.91,0.45,18.78,1.04,1,2,6,4,3,0.5614034431107084,1.0,1.0,0.0,0.0
2023-06-02 02:00:00,1,0.0,4.87,8.62,383.85,0.92,0.47,18.6,1.06,2,2,6,4,3,0.5649651316745788,1.0,1.0,0.0,0.0
2023-06-02 03:00:00,1,0.0,5.16,9.16,393.87,1.02,0.54,18.42,1.16,3,2,6,4,3,0.5633187157949001,1.0,1.0,0.0,0.0
2023-06-02 04:00:00,1,0.0,5.56,9.9,407.22,1.16,0.65,18.24,1.3,4,2,6,4,3,0.5616161048872621,1.0,1.0,0.0,0.0
2023-06-02 05:00:00,1,0.01,6.3,11.33,427.25,1.37,0.79,17.88,1.54,5,2,6,4,3,0.5560458467744178,1.0,1.0,0.0,0.0
2023-06-02 06:00:00,1,0.01,8.63,15.46,480.65,1.97,1.1,16.81,2.31,6,2,6,4,3,0.5582147116290614,1.0,1.0,0.0,0.0
2023-06-02 07:00:00,2,0.05,10.65,18.67,527.38,2.55,1.39,15.56,2.82,7,2,6,4,3,0.5704338205445194,1.0416666666666667,2.0,0.0,1.0
2023-06-02 08:00:00,2,0.1,10.11,18.09,520.71,2.36,1.34,15.02,2.56,8,2,6,4,3,0.5588722742469721,1.0833333333333333,2.0,0.0,0.0
2023-06-02 09:00:00,1,0.11,7.92,14.67,487.33,1.8,1.1,15.38,2.15,9,2,6,4,3,0.5398772638120475,1.0833333333333333,2.0,0.0,-1.0
2023-06-02 10:00:00,1,0.09,4.38,8.23,420.57,0.92,0.66,20.56,1.31,10,2,6,4,3,0.5321992062941426,1.0833333333333333,2.0,0.0,0.0
2023-06-02 11:00:00,1,0.1,3.87,6.95,403.88,0.66,0.56,22.53,1.2,11,2,6,4,3,0.5568344522540356,1.0833333333333333,2.0,0.0,0.0
2023-06-02 12:00:00,1,0.1,3.79,6.62,397.21,0.55,0.51,23.6,1.19,12,2,6,4,3,0.5725074663886002,1.0833333333333333,2.0,0.0,0.0
2023-06-02 13:00:00,1,0.09,3.66,6.38,390.53,0.55,0.48,24.32,1.16,13,2,6,4,3,0.573667621682191,1.0833333333333333,2.0,0.0,0.0
2023-06-02 14:00:00,1,0.07,3.59,6.18,393.87,0.65,0.48,23.6,1.11,14,2,6,4,3,0.5809060548695704,1.0833333333333333,2.0,0.0,0.0
2023-06-02 15:00:00,1,0.03,3.64,6.11,397.21,0.77,0.47,22.35,1.04,15,2,6,4,3,0.5957445833478586,1.0833333333333333,2.0,0.0,0.0
2023-06-02 16:00:00,1,0.02,4.27,7.26,403.88,1.0,0.55,20.21,1.16,16,2,6,4,3,0.588154188959478,1.0833333333333333,2.0,0.0,0.0
2023-06-02 17:00:00,1,0.04,5.33,9.49,413.89,1.24,0.66,18.24,1.36,17,2,6,4,3,0.5616437764337433,1.0833333333333333,2.0,0.0,0.0
2023-06-02 18:00:00,1,0.01,6.57,12.0,427.25,1.56,0.78,16.81,1.66,18,2,6,4,3,0.5474999543750039,1.0833333333333333,2.0,0.0,0.0
2023-06-02 19:00:00,1,0.0,7.42,14.3,433.92,1.8,0.88,16.63,1.93,19,2,6,4,3,0.5188810825957285,1.0833333333333333,2.0,0.0,0.0
2023-06-02 20:00:00,1,0.0,6.82,13.77,410.56,1.65,0.81,17.88,1.8,20,2,6,4,3,0.49527955735079476,1.0833333333333333,2.0,0.0,0.0
2023-06-02 21:00:00,1,0.0,6.12,12.5,390.53,1.48,0.72,19.49,1.65,21,2,6,4,3,0.4895999608320032,1.0833333333333333,2.0,0.0,0.0
2023-06-02 22:00:00,1,0.0,5.34,10.88,367.16,1.31,0.61,20.92,1.39,22,2,6,4,3,0.4908087784183108,1.0833333333333333,2.0,0.0,0.0
2023-06-02 23:00:00,1,0.0,4.21,8.8,337.12,1.05,0.47,21.64,1.01,23,2,6,4,3,0.4784090365444277,1.0833333333333333,2.0,0.0,0.0
2023-06-03 00:00:00,1,0.0,3.58,7.43,313.76,0.88,0.38,21.99,0.83,0,3,6,5,3,0.4818303523781491,1.0833333333333333,2.0,0.0,0.0
2023-06-03 01:00:00,1,0.0,3.49,7.07,307.08,0.81,0.35,21.82,0.78,1,3,6,5,3,0.49363500797241755,1.0833333333333333,2.0,0.0,0.0
2023-06-03 02:00:00,1,0.0,3.78,7.25,313.76,0.87,0.38,20.92,0.79,2,3,6,5,3,0.5213792384304499,1.0833333333333333,2.0,0.0,0.0
2023-06-03 03:00:00,1,0.0,4.21,7.54,327.11,0.99,0.43,19.85,0.83,3,3,6,5,3,0.558355363613347,1.0833333333333333,2.0,0.0,0.0
2023-06-03 04:00:00,1,0.0,4.62,7.68,340.46,1.11,0.49,18.78,0.86,4,3,6,5,3,0.6015624216715597,1.0833333333333333,2.0,0.0,0.0
2023-06-03 05:00:00,1,0.0,5.14,8.19,357.15,1.26,0.55,17.7,0.94,5,3,6,5,3,0.6275945509652564,1.0833333333333333,2.0,0.0,0.0
2023-06-03 06:00:00,1,0.01,6.46,10.3,393.87,1.63,0.72,15.56,1.35,6,3,6,5,3,0.6271844051277277,1.0833333333333333,2.0,0.0,0.0
2023-06-03 07:00:00,1,0.02,6.82,11.28,413.89,1.88,0.85,14.48,1.57,7,3,6,5,3,0.6046098754778481,1.0416666666666667,2.0,0.0,0.0
2023-06-03 08:00:00,1,0.03,6.17,10.73,407.22,1.76,0.82,14.31,1.5,8,3,6,5,3,0.5750232455709929,1.0,1.0,0.0,0.0
2023-06-03 09:00:00,1,0.04,5.09,9.3,387.19,1.48,0.72,16.09,1.36,9,3,6,5,3,0.5473117691062613,1.0,1.0,0.0,0.0
2023-06-03 10:00:00,1,0.02,4.54,8.46,377.18,1.37,0.69,18.06,1.35,10,3,6,5,3,0.5366429625717538,1.0,1.0,0.0,0.0
2023-06-03 11:00:00,1,0.02,4.53,8.62,380.52,1.41,0.74,18.24,1.54,11,3,6,5,3,0.5255219807979142,1.0,1.0,0.0,0.0
2023-06-03 12:00:00,1,0.01,4.46,8.61,377.18,1.39,0.77,18.06,1.69,12,3,6,5,3,0.5180022627175073,1.0,1.0,0.0,0.0
2023-06-03 13:00:00,1,0.02,4.22,8.3,367.16,1.31,0.75,18.24,1.73,13,3,6,5,3,0.5084336736826899,1.0,1.0,0.0,0.0
2023-06-03 14:00:00,1,0.02,4.04,8.0,357.15,1.27,0.72,18.06,1.66,14,3,6,5,3,0.504999936875008,1.0,1.0,0.0,0.0
2023-06-03 15:00:00,1,0.02,4.11,8.02,347.14,1.31,0.7,16.99,1.61,15,3,6,5,3,0.5124687640313262,1.0,1.0,0.0,0.0
2023-06-03 16:00:00,1,0.03,4.3,8.32,343.8,1.33,0.68,15.74,1.54,16,3,6,5,3,0.51682686095831,1.0,1.0,0.0,0.0
2023-06-03 17:00:00,1,0.04,5.09,9.93,357.15,1.48,0.74,14.48,1.63,17,3,6,5,3,0.5125880651975766,1.0,1.0,0.0,0.0
2023-06-03 18:00:00,1,0.02,6.59,12.41,383.85,1.82,0.88,13.41,2.03,18,3,6,5,3,0.5310233254614565,1.0,1.0,0.0,0.0
2023-06-03 19:00:00,1,0.01,7.91,14.78,407.22,2.12,1.01,13.05,2.34,19,3,6,5,3,0.5351826430864247,1.0,1.0,0.0,0.0
2023-06-03 20:00:00,1,0.01,8.36,15.7,403.88,2.06,0.97,12.16,2.22,20,3,6,5,3,0.5324840425169399,1.0,1.0,0.0,0.0
2023-06-03 21:00:00,1,0.01,8.01,14.94,380.52,1.78,0.83,11.18,1.85,21,3,6,5,3,0.5361445424267375,1.0,1.0,0.0,0.0
2023-06-03 22:00:00,1,0.01,7.04,12.7,353.81,1.46,0.66,11.09,1.47,22,3,6,5,3,0.5543306650133335,1.0,1.0,0.0,0.0
2023-06-03 23:00:00,1,0.0,5.62,9.78,323.77,1.11,0.51,11.98,1.03,23,3,6,5,3,0.5746420680325085,1.0,1.0,0.0,0.0
2023-06-04 00:00:00,1,0.0,4.81,7.93,313.76,1.01,0.51,13.95,0.87,0,4,6,6,3,0.6065573005602395,1.0,1.0,0.0,0.0
2023-06-04 01:00:00,1,0.0,4.73,7.51,323.77,1.07,0.57,15.2,0.85,1,4,6,6,3,0.6298268136049516,1.0,1.0,0.0,0.0
2023-06-04 02:00:00,1,0.0,5.51,8.67,337.12,1.25,0.59,13.59,0.97,2,4,6,6,3,0.635524724852973,1.0,1.0,0.0,0.0
2023-06-04 03:00:00,1,0.01,6.04,9.53,347.14,1.39,0.58,12.16,1.09,3,4,6,6,3,0.633787971270937,1.0,1.0,0.0,0.0
2023-06-04 04:00:00,1,0.01,6.47,10.26,357.15,1.5,0.6,11.35,1.25,4,4,6,6,3,0.6306042270366251,1.0,1.0,0.0,0.0
2023-06-04 05:00:00,1,0.01,6.98,11.24,370.5,1.67,0.69,11.27,1.5,5,4,6,6,3,0.6209963860323501,1.0,1.0,0.0,0.0
2023-06-04 06:00:00,1,0.03,9.33,15.17,427.25,2.21,1.0,11.35,2.31,6,4,6,6,3,0.6150296232676583,1.0,1.0,0.0,0.0
2023-06-04 07:00:00,2,0.14,12.24,20.25,500.68,2.72,1.37,12.52,3.01,7,4,6,6,3,0.6044444145953375,1.0416666666666667,2.0,0.0,1.0
2023-06-04 08:00:00,2,0.225,13.01,23.04,514.03,2.42,1.51,16.63,3.2,8,4,6,6,3,0.5646701143806374,1.0833333333333333,2.0,0.0,0.0
2023-06-04 09:00:00,2,0.225,11.08,21.72,473.98,1.76,1.36,24.32,3.2,9,4,6,6,3,0.5101288899572334,1.125,2.0,0.0,0.0
2023-06-04 10:00:00,1,0.09,5.3,11.27,360.49,1.03,0.8,31.11,1.88,10,4,6,6,3,0.47027502482031724,1.125,2.0,0.0,-1.0
2023-06-04 11:00:00,1,0.06,4.34,9.26,350.48,0.95,0.75,31.47,1.73,11,4,6,6,3,0.46868245478591203,1.125,2.0,0.0,0.0
2023-06-04 12:00:00,1,0.05,4.55,9.48,353.81,0.94,0.8,32.54,1.79,12,4,6,6,3,0.4799577552787178,1.125,2.0,0.0,0.0
2023-06-04 13:00:00,1,0.06,5.83,11.35,380.52,1.17,1.0,31.83,2.22,13,4,6,6,3,0.5136563424091329,1.125,2.0,0.0,0.0
2023-06-04 14:00:00,1,0.07,8.26,15.01,433.92,1.61,1.3,28.97,2.85,14,4,6,6,3,0.5502997634710352,1.125,2.0,0.0,0.0
2023-06-04 15:00:00,2,0.06,10.45,18.51,480.65,2.06,1.48,24.32,2.98,15,4,6,6,3,0.5645596669605797,1.1666666666666667,2.0,0.0,1.0
2023-06-04 16:00:00,2,0.03,11.56,20.64,507.35,2.33,1.45,18.6,2.63,16,4,6,6,3,0.5600774922443075,1.2083333333333333,2.0,0.0,0.0
2023-06-04 17:00:00,2,0.01,12.17,21.37,500.68,2.42,1.36,14.66,2.22,17,4,6,6,3,0.56948991251802,1.25,2.0,0.0,0.0
2023-06-04 18:00:00,2,0.0,13.09,21.47,494.0,2.23,1.21,15.02,1.87,18,4,6,6,3,0.6096879082585976,1.2916666666666667,2.0,0.0,0.0
2023-06-04 19:00:00,2,0.0,14.78,22.17,494.0,2.03,1.06,18.24,1.79,19,4,6,6,3,0.6666666365960019,1.3333333333333333,2.0,0.0,0.0
2023-06-04 20:00:00,2,0.0,14.48,21.32,487.33,1.84,0.9,18.95,1.73,20,4,6,6,3,0.6791744521963202,1.375,2.0,0.0,0.0
2023-06-04 21:00:00,2,0.0,11.79,17.78,460.62,1.61,0.75,17.7,1.6,21,4,6,6,3,0.663104574628539,1.4166666666666667,2.0,0.0,0.0
2023-06-04 22:00:00,1,0.0,8.19,12.94,413.89,1.3,0.61,17.34,1.31,22,4,6,6,3,0.632921125740253,1.4166666666666667,2.0,0.0,-1.0
2023-06-04 23:00:00,1,0.0,5.41,8.8,370.5,0.94,0.45,17.7,0.89,23,4,6,6,3,0.614772657412198,1.4166666666666667,2.0,0.0,0.0
2023-06-05 00:00:00,1,0.0,4.61,7.43,357.15,0.9,0.47,18.6,0.85,0,5,6,0,3,0.6204575207997953,1.4166666666666667,2.0,0.0,0.0
2023-06-05 01:00:00,1,0.0,4.36,7.08,350.48,0.91,0.48,19.67,0.8,1,5,6,0,3,0.6158191220594461,1.4166666666666667,2.0,0.0,0.0
2023-06-05 02:00:00,1,0.0,4.28,6.95,353.81,0.96,0.51,19.85,0.82,2,5,6,0,3,0.6158272495212591,1.4166666666666667,2.0,0.0,0.0
2023-06-05 03:00:00,1,0.0,4.15,6.81,353.81,1.05,0.53,19.49,0.84,3,5,6,0,3,0.6093978547139715,1.4166666666666667,2.0,0.0,0.0
2023-06-05 04:00:00,1,0.0,3.89,6.45,350.48,1.12,0.56,19.31,0.87,4,5,6,0,3,0.6031006816898168,1.4166666666666667,2.0,0.0,0.0
2023-06-05 05:00:00,1,0.0,3.95,6.87,353.81,1.26,0.63,19.13,1.01,5,5,6,0,3,0.5749635262061825,1.4166666666666667,2.0,0.0,0.0
2023-06-05 06:00:00,1,0.01,4.97,9.21,380.52,1.69,0.85,18.6,1.52,6,5,6,0,3,0.5396307774559416,1.4166666666666667,2.0,0.0,0.0
2023-06-05 07:00:00,1,0.05,5.92,11.23,410.56,2.08,1.06,18.6,1.92,7,5,6,0,3,0.5271593475370127,1.375,2.0,0.0,0.0
2023-06-05 08:00:00,1,0.2,6.47,12.22,433.92,1.95,1.13,20.03,1.96,8,5,6,0,3,0.5294598584730067,1.3333333333333333,2.0,0.0,0.0
2023-06-05 09:00:00,1,0.225,7.39,12.95,467.3,1.76,1.18,25.03,1.9,9,5,6,0,3,0.5706563265902451,1.2916666666666667,2.0,0.0,0.0
2023-06-05 10:00:00,1,0.19,7.24,11.64,453.95,1.39,1.09,31.11,1.6,10,5,6,0,3,0.6219930737119352,1.2916666666666667,2.0,0.0,0.0
2023-06-05 11:00:00,1,0.12,6.66,10.38,427.25,1.37,1.04,30.76,1.49,11,5,6,0,3,0.6416184352968752,1.2916666666666667,2.0,0.0,0.0
2023-06-05 12:00:00,1,0.06,6.34,9.68,403.88,1.48,1.04,27.89,1.46,12,5,6,0,3,0.654958610024937,1.2916666666666667,2.0,0.0,0.0
2023-06-05 13:00:00,1,0.01,6.29,9.69,393.87,1.65,1.1,24.32,1.61,13,5,6,0,3,0.649122740028613,1.2916666666666667,2.0,0.0,0.0
2023-06-05 14:00:00,1,0.01,6.71,10.55,397.21,1.74,1.16,22.35,1.96,14,5,6,0,3,0.6360188970598202,1.2916666666666667,2.0,0.0,0.0
2023-06-05 15:00:00,1,0.02,7.2,11.6,407.22,1.8,1.22,20.92,2.15,15,5,6,0,3,0.6206896016646896,1.25,2.0,0.0,0.0
2023-06-05 16:00:00,1,0.03,9.59,15.77,453.95,2.4,1.42,17.88,2.66,16,5,6,0,3,0.6081166386736437,1.2083333333333333,2.0,0.0,0.0
2023-06-05 17:00:00,2,0.03,13.45,22.34,527.38,3.21,1.58,13.77,3.07,17,5,6,0,3,0.6020590598899257,1.2083333333333333,2.0,0.0,1.0
2023-06-05 18:00:00,2,0.02,17.4,29.07,587.46,3.9,1.7,10.82,3.51,18,5,6,0,3,0.5985551909681736,1.2083333333333333,2.0,0.0,0.0
2023-06-05 19:00:00,2,0.04,19.85,34.19,614.17,4.24,1.79,9.12,3.93,19,5,6,0,3,0.5805790997198276,1.2083333333333333,2.0,0.0,0.0
2023-06-05 20:00:00,2,0.04,17.78,31.64,567.44,3.68,1.59,8.94,3.36,20,5,6,0,3,0.5619468848942198,1.2083333333333333,2.0,0.0,0.0
2023-06-05 21:00:00,2,0.02,13.13,24.43,494.0,2.74,1.24,10.37,2.63,21,5,6,0,3,0.5374539280616485,1.2083333333333333,2.0,0.0,0.0
2023-06-05 22:00:00,1,0.01,8.31,15.6,420.57,1.82,0.84,12.7,1.79,22,5,6,0,3,0.5326922735453672,1.2083333333333333,2.0,0.0,-1.0
2023-06-05 23:00:00,1,0.0,5.41,10.17,377.18,1.21,0.56,13.77,1.14,23,5,6,0,3,0.5319566831901,1.2083333333333333,2.0,0.0,0.0
2023-06-06 00:00:00,1,0.0,4.36,8.03,357.15,0.97,0.46,15.02,0.94,0,6,6,1,3,0.5429638178127252,1.2083333333333333,2.0,0.0,0.0
2023-06-06 01:00:00,1,0.0,4.4,7.59,357.15,0.92,0.44,16.27,0.85,1,6,6,1,3,0.5797100685493981,1.2083333333333333,2.0,0.0,0.0
2023-06-06 02:00:00,1,0.0,5.26,8.23,377.18,1.09,0.52,15.56,0.88,2,6,6,1,3,0.6391250742253859,1.2083333333333333,2.0,0.0,0.0
2023-06-06 03:00:00,1,0.01,6.21,9.13,397.21,1.32,0.6,13.95,0.92,3,6,6,1,3,0.6801751719413831,1.2083333333333333,2.0,0.0,0.0
2023-06-06 04:00:00,1,0.01,7.08,10.09,413.89,1.52,0.63,11.98,1.01,4,6,6,1,3,0.7016847669291609,1.2083333333333333,2.0,0.0,0.0
2023-06-06 05:00:00,1,0.02,7.88,11.24,433.92,1.78,0.72,10.64,1.25,5,6,6,1,3,0.701067553285805,1.2083333333333333,2.0,0.0,0.0
2023-06-06 06:00:00,2,0.05,10.05,14.88,480.65,2.38,1.03,9.57,2.06,6,6,6,1,3,0.675403180416453,1.25,2.0,0.0,1.0
2023-06-06 07:00:00,2,0.07,12.22,18.5,534.06,3.13,1.4,9.39,2.85,7,6,6,1,3,0.6605405048356484,1.2916666666666667,2.0,0.0,0.0
2023-06-06 08:00:00,2,0.07,11.87,19.08,527.38,3.04,1.4,9.3,2.75,8,6,6,1,3,0.6221173678135551,1.3333333333333333,2.0,0.0,0.0
2023-06-06 09:00:00,1,0.09,9.95,17.32,473.98,2.4,1.16,9.75,2.31,9,6,6,1,3,0.5744803363464008,1.3333333333333333,2.0,0.0,-1.0
2023-06-06 10:00:00,1,0.18,7.28,13.3,413.89,1.39,0.89,15.38,1.71,10,6,6,1,3,0.5473683798971143,1.3333333333333333,2.0,0.0,0.0
2023-06-06 11:00:00,1,0.12,5.69,10.49,383.85,0.99,0.75,20.21,1.42,11,6,6,1,3,0.5424213019617444,1.3333333333333333,2.0,0.0,0.0
2023-06-06 12:00:00,1,0.1,4.7,8.68,363.83,0.73,0.63,22.53,1.31,12,6,6,1,3,0.5414745919960149,1.3333333333333333,2.0,0.0,0.0
2023-06-06 13:00:00,1,0.09,3.53,6.59,343.8,0.47,0.48,25.03,1.17,13,6,6,1,3,0.5356600097632762,1.3333333333333333,2.0,0.0,0.0
2023-06-06 14:00:00,1,0.08,2.89,5.55,337.12,0.42,0.46,25.03,1.16,14,6,6,1,3,0.5207206268971843,1.3333333333333333,2.0,0.0,0.0
2023-06-06 15:00:00,1,0.07,2.61,5.12,337.12,0.43,0.44,23.96,1.16,15,6,6,1,3,0.5097655254364207,1.3333333333333333,2.0,0.0,0.0
2023-06-06 16:00:00,1,0.01,2.8,5.6,340.46,0.73,0.5,20.92,1.28,16,6,6,1,3,0.49999991071430167,1.3333333333333333,2.0,0.0,0.0
2023-06-06 17:00:00,1,0.0,3.57,7.13,350.48,1.0,0.57,17.34,1.35,17,6,6,1,3,0.5007011920475186,1.2916666666666667,2.0,0.0,0.0
2023-06-06 18:00:00,1,0.0,4.89,9.14,363.83,1.23,0.63,15.02,1.36,18,6,6,1,3,0.5350108823839297,1.25,2.0,0.0,0.0
2023-06-06 19:00:00,1,0.01,6.31,11.2,380.52,1.48,0.72,13.23,1.47,19,6,6,1,3,0.563392806839928,1.2083333333333333,2.0,0.0,0.0
2023-06-06 20:00:00,1,0.01,7.21,12.63,390.53,1.63,0.75,12.7,1.57,20,6,6,1,3,0.5708629793457657,1.1666666666666667,2.0,0.0,0.0
2023-06-06 21:00:00,1,0.01,7.67,13.33,403.88,1.76,0.75,13.95,1.68,21,6,6,1,3,0.5753938052967889,1.125,2.0,0.0,0.0
2023-06-06 22:00:00,1,0.01,7.34,13.12,403.88,1.71,0.72,15.74,1.66,22,6,6,1,3,0.5594511768710994,1.125,2.0,0.0,0.0
2023-06-06 23:00:00,1,0.0,6.07,11.16,383.85,1.39,0.57,16.45,1.23,23,6,6,1,3,0.5439067612986773,1.125,2.0,0.0,0.0
2023-06-07 00:00:00,1,0.0,5.95,10.46,387.19,1.27,0.54,16.09,1.11,0,7,6,2,3,0.5688335976258511,1.125,2.0,0.0,0.0
2023-06-07 01:00:00,1,0.0,6.84,11.13,403.88,1.35,0.58,14.84,1.11,1,7,6,2,3,0.6145552008485893,1.125,2.0,0.0,0.0
2023-06-07 02:00:00,1,0.01,7.65,12.08,417.23,1.48,0.63,13.59,1.14,2,7,6,2,3,0.633278093271681,1.125,2.0,0.0,0.0
2023-06-07 03:00:00,1,0.01,7.63,12.01,417.23,1.54,0.63,12.87,1.16,3,7,6,2,3,0.6353038605075887,1.125,2.0,0.0,0.0
2023-06-07 04:00:00,1,0.01,7.06,11.25,413.89,1.54,0.64,13.23,1.17,4,7,6,2,3,0.6275554997728444,1.125,2.0,0.0,0.0
2023-06-07 05:00:00,1,0.01,6.65,10.9,417.23,1.61,0.7,14.13,1.35,5,7,6,2,3,0.6100916871475517,1.125,2.0,0.0,0.0
2023-06-07 06:00:00,1,0.02,8.07,13.71,453.95,2.08,0.95,14.66,2.12,6,7,6,2,3,0.5886214012675857,1.0833333333333333,2.0,0.0,0.0
2023-06-07 07:00:00,1,0.07,9.5,16.29,494.0,2.51,1.24,15.2,2.72,7,7,6,2,3,0.583179829147954,1.0416666666666667,2.0,0.0,0.0
2023-06-07 08:00:00,1,0.16,8.57,15.42,487.33,2.08,1.18,16.81,2.47,8,7,6,2,3,0.5557716889901629,1.0,1.0,0.0,0.0
2023-06-07 09:00:00,1,0.16,6.51,12.42,447.27,1.33,0.89,19.31,2.01,9,7,6,2,3,0.5241545471695211,1.0,1.0,0.0,0.0
2023-06-07 10:00:00,1,0.09,4.12,7.76,387.19,0.71,0.54,25.39,1.36,10,7,6,2,3,0.5309277666330198,1.0,1.0,0.0,0.0
2023-06-07 11:00:00,1,0.08,3.6,6.41,367.16,0.55,0.44,27.18,1.17,11,7,6,2,3,0.5616223772820004,1.0,1.0,0.0,0.0
2023-06-07 12:00:00,1,0.06,3.21,5.56,353.81,0.47,0.39,27.54,1.06,12,7,6,2,3,0.5773380256586285,1.0,1.0,0.0,0.0
2023-06-07 13:00:00,1,0.06,2.73,4.96,340.46,0.38,0.34,28.25,1.0,13,7,6,2,3,0.5504031148380817,1.0,1.0,0.0,0.0
2023-06-07 14:00:00,1,0.05,2.34,4.48,327.11,0.35,0.32,28.97,0.97,14,7,6,2,3,0.52232131198185,1.0,1.0,0.0,0.0
2023-06-07 15:00:00,1,0.05,2.2,4.17,323.77,0.35,0.3,29.33,0.94,15,7,6,2,3,0.5275778111324194,1.0,1.0,0.0,0.0
